   1.00000   9.00000   1.00000   1.00000   1.00000
   0.11111   1.00000   0.11111   0.14286   0.14286
   1.00000   9.00000   1.00000   1.00000   5.00000
   1.00000   7.00000   1.00000   1.00000   5.00000
   1.00000   7.00000   0.20000   0.20000   1.00000
